x, y, angle, reqX, reqY, reqAng, xPow, yPow, angPow
37.385513, 47.892263, 353.206648, -12.385513, -11.892263, 6.793352, -127.000000, 127.000000, 127.000000
37.323456, 48.388405, 353.201775, -12.323456, -12.388405, 6.798225, -127.000000, 127.000000, 127.000000
37.263615, 48.884812, 353.195693, -12.263615, -12.884812, 6.804307, -127.000000, 127.000000, 127.000000
36.269874, 48.766186, 353.187260, -11.269874, -12.766186, 6.812740, -127.000000, 127.000000, 127.000000
36.268778, 48.766055, 353.159666, -11.268778, -12.766055, 6.840334, -127.000000, 127.000000, 127.000000
36.205521, 49.262050, 353.121545, -11.205521, -13.262050, 6.878455, -127.000000, 127.000000, 127.000000
36.140520, 49.757832, 353.091472, -11.140520, -13.757832, 6.908528, -127.000000, 127.000000, 127.000000
35.143905, 49.636813, 353.059060, -10.143905, -13.636813, 6.940940, -127.000000, 127.000000, 127.000000
35.139693, 49.636299, 353.017437, -10.139693, -13.636299, 6.982563, -127.000000, 127.000000, 127.000000
35.134285, 49.635635, 352.984812, -10.134285, -13.635635, 7.015188, -127.000000, 127.000000, 127.000000
35.007632, 50.627591, 352.948467, -10.007632, -14.627591, 7.051533, -127.000000, 127.000000, 127.000000
34.010513, 50.503929, 352.921112, -9.010513, -14.503929, 7.078888, -127.000000, 127.000000, 127.000000
